"_id","amount","balance","description","group","name","ref_id","transaction_date","type"
"5c305ea548aad455162cfe07",-434,41111,"Agent voucher expense","TA","intrepidtours","V00004156","2019-01-05 14:37:09","voucher_expense"
"5c305e9248aad455162cfe05",-186,41545,"Agent voucher expense","TA","intrepidtours","V00004155","2019-01-05 14:36:50","voucher_expense"
"5c305e7948aad455162cfe02",-124,41731,"Update agent voucher expense","TA","intrepidtours","V00004154","2019-01-05 14:36:25","voucher_expense"
"5c305e6fd4fae27b108e5830",-248,41855,"Agent voucher expense","TA","intrepidtours","V00004154","2019-01-05 14:36:15","voucher_expense"
"5c305e65d4fae27b108e582e",-333,42103,"Agent voucher expense","TA","intrepidtours","V00004153","2019-01-05 14:36:05","voucher_expense"
"5c305e5448aad455162cfe01",-222,42436,"Update agent voucher expense","TA","intrepidtours","V00004152","2019-01-05 14:35:48","voucher_expense"
"5c305e45d4fae27b108e582c",-148,42658,"Agent voucher expense","TA","intrepidtours","V00004152","2019-01-05 14:35:33","voucher_expense"
"5c305e3548aad455162cfe00",-185,42806,"Agent voucher expense","TA","intrepidtours","V00004151","2019-01-05 14:35:17","voucher_expense"
"5c300e4448aad455162cfb9c",-930,42991,"Agent voucher expense","TA","intrepidtours","V00004124","2019-01-05 08:54:12","voucher_expense"
"5c300e2148aad455162cfb98",-992,43921,"Agent voucher expense","TA","intrepidtours","V00004123","2019-01-05 08:53:37","voucher_expense"
"5c300e0bd4fae27b108e55d9",-806,44913,"Update agent voucher expense","TA","intrepidtours","V00004121","2019-01-05 08:53:15","voucher_expense"
"5c300e0348aad455162cfb92",-558,45719,"Agent voucher expense","TA","intrepidtours","V00004122","2019-01-05 08:53:07","voucher_expense"
"5c300df4d4fae27b108e55d8",-434,46277,"Agent voucher expense","TA","intrepidtours","V00004121","2019-01-05 08:52:52","voucher_expense"
"5c300dd948aad455162cfb90",-296,46711,"Agent voucher expense","TA","intrepidtours","V00004120","2019-01-05 08:52:25","voucher_expense"
"5c300dca48aad455162cfb8e",-148,47007,"Agent voucher expense","TA","intrepidtours","V00004119","2019-01-05 08:52:10","voucher_expense"
"5c2ec7ae48aad455162cf5c9",-806,47155,"Update agent voucher expense","TA","intrepidtours","V00004086","2019-01-04 09:40:46","voucher_expense"
"5c2ec7a748aad455162cf5c5",-372,47961,"Agent voucher expense","TA","intrepidtours","V00004086","2019-01-04 09:40:39","voucher_expense"
"5c2ec79ad4fae27b108e51da",-62,48333,"Agent voucher expense","TA","intrepidtours","V00004085","2019-01-04 09:40:26","voucher_expense"
"5c2ec78348aad455162cf5c2",-296,48395,"Agent voucher expense","TA","intrepidtours","V00004084","2019-01-04 09:40:03","voucher_expense"
"5c2ec776d4fae27b108e51d6",-259,48691,"Agent voucher expense","TA","intrepidtours","V00004083","2019-01-04 09:39:50","voucher_expense"
"5c2ec76448aad455162cf5c0",222,48950,"Update agent voucher expense","TA","intrepidtours","V00004047","2019-01-04 09:39:32","voucher_expense"
"5c2ec761d4fae27b108e51d4",868,48728,"Update agent voucher expense","TA","intrepidtours","V00004035","2019-01-04 09:39:29","voucher_expense"
"5c2ec75e48aad455162cf5bf",62,47860,"Update agent voucher expense","TA","intrepidtours","V00004034","2019-01-04 09:39:26","voucher_expense"
"5c2ec758d4fae27b108e51d3",370,47798,"Update agent voucher expense","TA","intrepidtours","V00004033","2019-01-04 09:39:20","voucher_expense"
"5c2ec75548aad455162cf5be",333,47428,"Update agent voucher expense","TA","intrepidtours","V00004032","2019-01-04 09:39:17","voucher_expense"
"5c2ec6ff48aad455162cf5bb",-682,47095,"Agent voucher expense","TA","intrepidtours","V00004081","2019-01-04 09:37:51","voucher_expense"
"5c2d721f24994b6de6faeb00",-222,47777,"Agent voucher expense","TA","intrepidtours","V00004047","2019-01-03 09:23:27","voucher_expense"
"5c2d6f7324994b6de6faeada",-744,47999,"Update agent voucher expense","TA","intrepidtours","V00004035","2019-01-03 09:12:03","voucher_expense"
"5c2d6f6a24994b6de6faead8",-124,48743,"Agent voucher expense","TA","intrepidtours","V00004035","2019-01-03 09:11:54","voucher_expense"
"5c2d6edf24994b6de6fae81f",-62,48867,"Agent voucher expense","TA","intrepidtours","V00004034","2019-01-03 09:09:35","voucher_expense"
"5c2d6e8025aba3704cd4e307",-222,48929,"Update agent voucher expense","TA","intrepidtours","V00004033","2019-01-03 09:08:00","voucher_expense"
"5c2d6e7225aba3704cd4e306",0,49151,"Update agent voucher expense","TA","intrepidtours","V00004033","2019-01-03 09:07:46","voucher_expense"
"5c2d6e3824994b6de6fae811",-148,49151,"Agent voucher expense","TA","intrepidtours","V00004033","2019-01-03 09:06:48","voucher_expense"
"5c2d6e2925aba3704cd4e303",-333,49299,"Agent voucher expense","TA","intrepidtours","V00004032","2019-01-03 09:06:33","voucher_expense"
"5c2c15f024994b6de6fae302",-310,49632,"Agent voucher expense","TA","intrepidtours","V00004007","2019-01-02 08:37:52","voucher_expense"
"5c2c156d24994b6de6fae2fd",-992,49942,"Agent voucher expense","TA","intrepidtours","V00004006","2019-01-02 08:35:41","voucher_expense"
"5c2c153324994b6de6fae2fb",-434,50934,"Update agent voucher expense","TA","intrepidtours","V00004005","2019-01-02 08:34:43","voucher_expense"
"5c2c152a24994b6de6fae2fa",-62,51368,"Agent voucher expense","TA","intrepidtours","V00004005","2019-01-02 08:34:34","voucher_expense"
"5c2c151924994b6de6fae2f8",-148,51430,"Agent voucher expense","TA","intrepidtours","V00004004","2019-01-02 08:34:17","voucher_expense"
"5c29dafe25aba3704cd4d4a3",-930,51578,"Agent voucher expense","TA","intrepidtours","V00003973","2018-12-31 16:01:50","voucher_expense"
"5c29daf224994b6de6fadd4e",-992,52508,"Update agent voucher expense","TA","intrepidtours","V00003972","2018-12-31 16:01:38","voucher_expense"
"5c29dae425aba3704cd4d4a1",-868,53500,"Agent voucher expense","TA","intrepidtours","V00003972","2018-12-31 16:01:24","voucher_expense"
"5c29dad725aba3704cd4d49d",-310,54368,"Agent voucher expense","TA","intrepidtours","V00003971","2018-12-31 16:01:11","voucher_expense"
"5c29dacb24994b6de6fadd4d",-592,54678,"Agent voucher expense","TA","intrepidtours","V00003970","2018-12-31 16:00:59","voucher_expense"
"5c29dabd25aba3704cd4d49b",-370,55270,"Agent voucher expense","TA","intrepidtours","V00003969","2018-12-31 16:00:45","voucher_expense"
"5c29daa424994b6de6fadd4b",-111,55640,"Agent voucher expense","TA","intrepidtours","V00003968","2018-12-31 16:00:20","voucher_expense"
"5c297e7e25aba3704cd4d233",-407,55751,"Agent voucher expense","TA","intrepidtours","V00003934","2018-12-31 09:27:10","voucher_expense"
"5c297e6c24994b6de6fad7f9",111,56158,"Update agent voucher expense","TA","intrepidtours","V00003929","2018-12-31 09:26:52","voucher_expense"
"5c297e5024994b6de6fad7f7",-930,56047,"Agent voucher expense","TA","intrepidtours","V00003933","2018-12-31 09:26:24","voucher_expense"
"5c297e3824994b6de6fad7f5",-992,56977,"Agent voucher expense","TA","intrepidtours","V00003932","2018-12-31 09:26:00","voucher_expense"
"5c297e1c25aba3704cd4d230",-248,57969,"Agent voucher expense","TA","intrepidtours","V00003931","2018-12-31 09:25:32","voucher_expense"
"5c297e0f25aba3704cd4d22e",-868,58217,"Agent voucher expense","TA","intrepidtours","V00003930","2018-12-31 09:25:19","voucher_expense"
"5c297e0624994b6de6fad7f2",-407,59085,"Agent voucher expense","TA","intrepidtours","V00003929","2018-12-31 09:25:10","voucher_expense"
"5c297d8825aba3704cd4d225",-370,59492,"Agent voucher expense","TA","intrepidtours","V00003928","2018-12-31 09:23:04","voucher_expense"
"5c28267524994b6de6fad3dc",-992,59862,"Agent voucher expense","TA","intrepidtours","V00003900","2018-12-30 08:59:17","voucher_expense"
"5c28266225aba3704cd4cded",-682,60854,"Agent voucher expense","TA","intrepidtours","V00003899","2018-12-30 08:58:58","voucher_expense"
"5c28265324994b6de6fad3da",-496,61536,"Agent voucher expense","TA","intrepidtours","V00003898","2018-12-30 08:58:43","voucher_expense"
"5c28264024994b6de6fad3d8",-310,62032,"Agent voucher expense","TA","intrepidtours","V00003897","2018-12-30 08:58:24","voucher_expense"
"5c28262724994b6de6fad3d6",-407,62342,"Agent voucher expense","TA","intrepidtours","V00003896","2018-12-30 08:57:59","voucher_expense"
"5c28261425aba3704cd4cdeb",-259,62749,"Agent voucher expense","TA","intrepidtours","V00003895","2018-12-30 08:57:40","voucher_expense"
"5c26d0f124994b6de6facbd2",-1178,63008,"Agent voucher expense","TA","intrepidtours","V00003850","2018-12-29 08:42:09","voucher_expense"
"5c26d0cd24994b6de6facbd0",-992,64186,"Agent voucher expense","TA","intrepidtours","V00003849","2018-12-29 08:41:33","voucher_expense"
"5c26d0b724994b6de6facbce",-248,65178,"Agent voucher expense","TA","intrepidtours","V00003848","2018-12-29 08:41:11","voucher_expense"
"5c26d0aa25aba3704cd4c473",-186,65426,"Agent voucher expense","TA","intrepidtours","V00003847","2018-12-29 08:40:58","voucher_expense"
"5c26d09724994b6de6facbcc",-370,65612,"Agent voucher expense","TA","intrepidtours","V00003846","2018-12-29 08:40:39","voucher_expense"
"5c26d08925aba3704cd4c46b",-148,65982,"Agent voucher expense","TA","intrepidtours","V00003845","2018-12-29 08:40:25","voucher_expense"
"5c24835a24994b6de6fac404",-930,66130,"Agent voucher expense","TA","intrepidtours","V00003813","2018-12-27 14:46:34","voucher_expense"
"5c24834a25aba3704cd4bc0b",-806,67060,"Agent voucher expense","TA","intrepidtours","V00003812","2018-12-27 14:46:18","voucher_expense"
"5c24830624994b6de6fac3fb",-248,67866,"Agent voucher expense","TA","intrepidtours","V00003811","2018-12-27 14:45:10","voucher_expense"
"5c2482f524994b6de6fac3f9",-370,68114,"Agent voucher expense","TA","intrepidtours","V00003810","2018-12-27 14:44:53","voucher_expense"
"5c2482e625aba3704cd4bc01",-434,68484,"Agent voucher expense","TA","intrepidtours","V00003809","2018-12-27 14:44:38","voucher_expense"
"5c2482da24994b6de6fac3f7",-222,68918,"Agent voucher expense","TA","intrepidtours","V00003808","2018-12-27 14:44:26","voucher_expense"
"5c2482ca25aba3704cd4bbff",-111,69140,"Agent voucher expense","TA","intrepidtours","V00003807","2018-12-27 14:44:10","voucher_expense"
"5c24309324994b6de6fac1dc",-868,69251,"Agent voucher expense","TA","intrepidtours","V00003780","2018-12-27 08:53:23","voucher_expense"
"5c24308625aba3704cd4ba19",-248,70119,"Update agent voucher expense","TA","intrepidtours","V00003779","2018-12-27 08:53:10","voucher_expense"
"5c24307d25aba3704cd4ba18",-186,70367,"Agent voucher expense","TA","intrepidtours","V00003779","2018-12-27 08:53:01","voucher_expense"
"5c24307324994b6de6fac1d6",-444,70553,"Agent voucher expense","TA","intrepidtours","V00003778","2018-12-27 08:52:51","voucher_expense"
"5c24306b25aba3704cd4ba16",-296,70997,"Agent voucher expense","TA","intrepidtours","V00003777","2018-12-27 08:52:43","voucher_expense"
"5c24305525aba3704cd4ba13",-185,71293,"Update agent voucher expense","TA","intrepidtours","V00003776","2018-12-27 08:52:21","voucher_expense"
"5c24304d24994b6de6fac1d1",-111,71478,"Agent voucher expense","TA","intrepidtours","V00003776","2018-12-27 08:52:13","voucher_expense"
"5c233c0225aba3704cd4b751",20000,71589,"Make a deposit","TA","intrepidtours","Cash","2018-12-26 15:29:54","deposit"
"5c22e2a125aba3704cd4b57f",-17360,51589,"Agent voucher expense","TA","intrepidtours","V00003764","2018-12-26 09:08:33","voucher_expense"
"5c22e28f24994b6de6fabcd1",-7326,68949,"Agent voucher expense","TA","intrepidtours","V00003763","2018-12-26 09:08:15","voucher_expense"
"5c21e6e625aba3704cd4b38a",-682,76275,"Agent voucher expense","TA","intrepidtours","V00003739","2018-12-25 15:14:30","voucher_expense"
"5c21e6dc24994b6de6faba94",-620,76957,"Agent voucher expense","TA","intrepidtours","V00003738","2018-12-25 15:14:20","voucher_expense"
"5c21af9324994b6de6fab93a",20000,77577,"Make a deposit","TA","intrepidtours","ANZ Royal Bank""312674""(25/12/18)","2018-12-25 11:18:27","deposit"
"5c218eb025aba3704cd4b0c7",-496,57577,"Agent voucher expense","TA","intrepidtours","V00003713","2018-12-25 08:58:08","voucher_expense"
"5c218e7e24994b6de6fab6d3",-620,58073,"Agent voucher expense","TA","intrepidtours","V00003712","2018-12-25 08:57:18","voucher_expense"
"5c218e6824994b6de6fab6d1",-620,58693,"Agent voucher expense","TA","intrepidtours","V00003711","2018-12-25 08:56:56","voucher_expense"
"5c218e5d25aba3704cd4b0c5",-222,59313,"Agent voucher expense","TA","intrepidtours","V00003710","2018-12-25 08:56:45","voucher_expense"
"5c218e4825aba3704cd4b0c2",-259,59535,"Agent voucher expense","TA","intrepidtours","V00003709","2018-12-25 08:56:24","voucher_expense"
"5c218e3b24994b6de6fab6cd",-222,59794,"Agent voucher expense","TA","intrepidtours","V00003708","2018-12-25 08:56:11","voucher_expense"
"5c1f3eb4bcc94353d2999d89",-620,60016,"Agent voucher expense","TA","intrepidtours","V00003674","2018-12-23 14:52:20","voucher_expense"
"5c1f3ea7ebae59488f7d6cf3",-124,60636,"Update agent voucher expense","TA","intrepidtours","V00003673","2018-12-23 14:52:07","voucher_expense"
"5c1f3ea0ebae59488f7d6cf2",-62,60760,"Agent voucher expense","TA","intrepidtours","V00003673","2018-12-23 14:52:00","voucher_expense"
"5c1f3e8eebae59488f7d6cee",-407,60822,"Agent voucher expense","TA","intrepidtours","V00003672","2018-12-23 14:51:42","voucher_expense"
"5c1f3e78bcc94353d2999d87",-185,61229,"Agent voucher expense","TA","intrepidtours","V00003671","2018-12-23 14:51:20","voucher_expense"
"5c1ded1cebae59488f7d6969",-496,61414,"Agent voucher expense","TA","intrepidtours","V00003648","2018-12-22 14:51:56","voucher_expense"
"5c1ded0fbcc94353d29999e4",-407,61910,"Agent voucher expense","TA","intrepidtours","V00003647","2018-12-22 14:51:43","voucher_expense"
"5c1ded01ebae59488f7d6967",-185,62317,"Agent voucher expense","TA","intrepidtours","V00003646","2018-12-22 14:51:29","voucher_expense"
"5c1ca15debae59488f7d652e",-248,62502,"Agent voucher expense","TA","intrepidtours","V00003623","2018-12-21 15:16:29","voucher_expense"
"5c1ca148bcc94353d299959a",-333,62750,"Update agent voucher expense","TA","intrepidtours","V00003622","2018-12-21 15:16:08","voucher_expense"
"5c1ca13fbcc94353d2999599",-259,63083,"Agent voucher expense","TA","intrepidtours","V00003622","2018-12-21 15:15:59","voucher_expense"
"5c1ca133ebae59488f7d652b",-37,63342,"Agent voucher expense","TA","intrepidtours","V00003621","2018-12-21 15:15:47","voucher_expense"
"5c1c4983ebae59488f7d62f9",-496,63379,"Update agent voucher expense","TA","intrepidtours","V00003600","2018-12-21 09:01:39","voucher_expense"
"5c1c497bbcc94353d2999388",-434,63875,"Agent voucher expense","TA","intrepidtours","V00003601","2018-12-21 09:01:31","voucher_expense"
"5c1c496fbcc94353d2999384",-248,64309,"Agent voucher expense","TA","intrepidtours","V00003600","2018-12-21 09:01:19","voucher_expense"
"5c1c4961bcc94353d2999382",-592,64557,"Agent voucher expense","TA","intrepidtours","V00003599","2018-12-21 09:01:05","voucher_expense"
"5c1c494cebae59488f7d62f8",-740,65149,"Agent voucher expense","TA","intrepidtours","V00003598","2018-12-21 09:00:44","voucher_expense"
"5c1c4941bcc94353d2999380",-370,65889,"Agent voucher expense","TA","intrepidtours","V00003597","2018-12-21 09:00:33","voucher_expense"
"5c1c4930bcc94353d299937e",-148,66259,"Agent voucher expense","TA","intrepidtours","V00003596","2018-12-21 09:00:16","voucher_expense"
"5c1b1666ebae59488f7d5f7f",20000,66407,"Make a deposit","TA","intrepidtours","ANZ (197231)19/12/2018","2018-12-20 11:11:18","deposit"
"5c1aee3debae59488f7d5e6f",-186,46407,"Update agent voucher expense","TA","intrepidtours","V00003571","2018-12-20 08:19:57","voucher_expense"
"5c19f5c9ebae59488f7d5b6e",-930,46593,"Agent voucher expense","TA","intrepidtours","V00003572","2018-12-19 14:39:53","voucher_expense"
"5c19f5bdebae59488f7d5b6c",-496,47523,"Agent voucher expense","TA","intrepidtours","V00003571","2018-12-19 14:39:41","voucher_expense"
"5c19f5afbcc94353d2998c3b",-74,48019,"Agent voucher expense","TA","intrepidtours","V00003570","2018-12-19 14:39:27","voucher_expense"
"5c19f597bcc94353d2998c37",-37,48093,"Agent voucher expense","TA","intrepidtours","V00003569","2018-12-19 14:39:03","voucher_expense"
"5c18a57febae59488f7d580f",-434,48130,"Agent voucher expense","TA","intrepidtours","V00003545","2018-12-18 14:45:03","voucher_expense"
"5c18a572bcc94353d29988ac",-310,48564,"Agent voucher expense","TA","intrepidtours","V00003544","2018-12-18 14:44:50","voucher_expense"
"5c18a565ebae59488f7d580d",-124,48874,"Agent voucher expense","TA","intrepidtours","V00003543","2018-12-18 14:44:37","voucher_expense"
"5c18a55bbcc94353d29988a9",-124,48998,"Agent voucher expense","TA","intrepidtours","V00003542","2018-12-18 14:44:27","voucher_expense"
"5c18a54aebae59488f7d5809",-148,49122,"Agent voucher expense","TA","intrepidtours","V00003541","2018-12-18 14:44:10","voucher_expense"
"5c186ec2bcc94353d2998746",-15996,49270,"Agent voucher expense","TA","intrepidtours","V00003518","2018-12-18 10:51:30","voucher_expense"
"5c186e89bcc94353d2998744",-3589,65266,"Agent voucher expense","TA","intrepidtours","V00003517","2018-12-18 10:50:33","voucher_expense"
"5c186df9bcc94353d2998742",-12710,68855,"Agent voucher expense","TA","intrepidtours","V00003516","2018-12-18 10:48:09","voucher_expense"
"5c186d3cebae59488f7d56dd",-3663,81565,"Agent voucher expense","TA","intrepidtours","V00003515","2018-12-18 10:45:00","voucher_expense"
"5c175592bcc94353d29983d5",-248,85228,"Agent voucher expense","TA","intrepidtours","V00003480","2018-12-17 14:51:46","voucher_expense"
"5c175579bcc94353d29983d2",-62,85476,"Agent voucher expense","TA","intrepidtours","V00003479","2018-12-17 14:51:21","voucher_expense"
"5c17556abcc94353d29983d0",-518,85538,"Agent voucher expense","TA","intrepidtours","V00003478","2018-12-17 14:51:06","voucher_expense"
"5c175558bcc94353d29983cb",-37,86056,"Agent voucher expense","TA","intrepidtours","V00003477","2018-12-17 14:50:48","voucher_expense"
"5c1754c6ebae59488f7d52a7",-37,86093,"Agent voucher expense","TA","intrepidtours","V00003476","2018-12-17 14:48:22","voucher_expense"
"5c16ffd1ebae59488f7d5142",-620,86130,"Update agent voucher expense","TA","intrepidtours","V00003458","2018-12-17 08:45:53","voucher_expense"
"5c16ffcabcc94353d2998224",-62,86750,"Agent voucher expense","TA","intrepidtours","V00003459","2018-12-17 08:45:46","voucher_expense"
"5c16ffb8ebae59488f7d5140",-62,86812,"Agent voucher expense","TA","intrepidtours","V00003458","2018-12-17 08:45:28","voucher_expense"
"5c16ffabbcc94353d2998222",-222,86874,"Agent voucher expense","TA","intrepidtours","V00003457","2018-12-17 08:45:15","voucher_expense"
"5c16ffa1bcc94353d2998220",-74,87096,"Agent voucher expense","TA","intrepidtours","V00003456","2018-12-17 08:45:05","voucher_expense"
"5c14c5f4bcc94353d2997cd3",-620,87170,"Agent voucher expense","TA","intrepidtours","V00003442","2018-12-15 16:14:28","voucher_expense"
"5c14c5e7ebae59488f7d4baf",-372,87790,"Agent voucher expense","TA","intrepidtours","V00003441","2018-12-15 16:14:15","voucher_expense"
"5c14c5d0ebae59488f7d4bad",-62,88162,"Agent voucher expense","TA","intrepidtours","V00003440","2018-12-15 16:13:52","voucher_expense"
"5c13619ccb943469dcd1af7d",-620,88224,"Agent voucher expense","TA","intrepidtours","V00003429","2018-12-14 14:54:04","voucher_expense"
"5c13619025b47c731f3fdfdb",-259,88844,"Agent voucher expense","TA","intrepidtours","V00003428","2018-12-14 14:53:52","voucher_expense"
"5c120cb0cb943469dcd1aaeb",-434,89103,"Agent voucher expense","TA","intrepidtours","V00003414","2018-12-13 14:39:28","voucher_expense"
"5c120c9ccb943469dcd1aae8",-222,89537,"Agent voucher expense","TA","intrepidtours","V00003413","2018-12-13 14:39:08","voucher_expense"
"5c120c8fcb943469dcd1aae6",-62,89759,"Agent voucher expense","TA","intrepidtours","V00003412","2018-12-13 14:38:55","voucher_expense"
"5c120c8325b47c731f3fdbcc",-370,89821,"Agent voucher expense","TA","intrepidtours","V00003411","2018-12-13 14:38:43","voucher_expense"
"5c120c67cb943469dcd1aae4",-259,90191,"Agent voucher expense","TA","intrepidtours","V00003410","2018-12-13 14:38:15","voucher_expense"
"5c10bec125b47c731f3fd620",-124,90450,"Agent voucher expense","TA","intrepidtours","V00003397","2018-12-12 14:54:41","voucher_expense"
"5c10beb9cb943469dcd1a69b",-370,90574,"Agent voucher expense","TA","intrepidtours","V00003396","2018-12-12 14:54:33","voucher_expense"
"5c10beadcb943469dcd1a698",-111,90944,"Agent voucher expense","TA","intrepidtours","V00003395","2018-12-12 14:54:21","voucher_expense"
"5c0f673e25b47c731f3fd070",-372,91055,"Agent voucher expense","TA","intrepidtours","V00003371","2018-12-11 14:29:02","voucher_expense"
"5c0f672725b47c731f3fd06e",-148,91427,"Agent voucher expense","TA","intrepidtours","V00003370","2018-12-11 14:28:39","voucher_expense"
"5c0e1c2fcb943469dcd19df7",-806,91575,"Agent voucher expense","TA","intrepidtours","V00003352","2018-12-10 14:56:31","voucher_expense"
"5c0e1c2425b47c731f3fcd16",-62,92381,"Agent voucher expense","TA","intrepidtours","V00003351","2018-12-10 14:56:20","voucher_expense"
"5c0e1c19cb943469dcd19df5",-74,92443,"Agent voucher expense","TA","intrepidtours","V00003350","2018-12-10 14:56:09","voucher_expense"
"5c0ce86225b47c731f3fca51",-444,92517,"Agent voucher expense","TA","intrepidtours","V00003332","2018-12-09 17:03:14","voucher_expense"
"5c0ce84e25b47c731f3fca4f",-407,92961,"Agent voucher expense","TA","intrepidtours","V00003331","2018-12-09 17:02:54","voucher_expense"
"5c0ce82f25b47c731f3fca4d",-148,93368,"Agent voucher expense","TA","intrepidtours","V00003330","2018-12-09 17:02:23","voucher_expense"
"5c0c703025b47c731f3fc857",-434,93516,"Agent voucher expense","TA","intrepidtours","V00003313","2018-12-09 08:30:24","voucher_expense"
"5c0c7026cb943469dcd1994f",-74,93950,"Agent voucher expense","TA","intrepidtours","V00003312","2018-12-09 08:30:14","voucher_expense"
"5c0b1c6025b47c731f3fc410",-992,94024,"Agent voucher expense","TA","intrepidtours","V00003288","2018-12-08 08:20:32","voucher_expense"
"5c0b1c50cb943469dcd19511",-407,95016,"Agent voucher expense","TA","intrepidtours","V00003287","2018-12-08 08:20:16","voucher_expense"
"5c0b1c3ecb943469dcd1950f",-74,95423,"Agent voucher expense","TA","intrepidtours","V00003286","2018-12-08 08:19:58","voucher_expense"
"5c09d083cb943469dcd19090",-682,95497,"Agent voucher expense","TA","intrepidtours","V00003280","2018-12-07 08:44:35","voucher_expense"
"5c09cee9cb943469dcd19072",-744,96179,"Agent voucher expense","TA","intrepidtours","V00003263","2018-12-07 08:37:45","voucher_expense"
"5c09ced7cb943469dcd19068",-444,96923,"Update agent voucher expense","TA","intrepidtours","V00003260","2018-12-07 08:37:27","voucher_expense"
"5c09cececb943469dcd19067",-185,97367,"Agent voucher expense","TA","intrepidtours","V00003262","2018-12-07 08:37:18","voucher_expense"
"5c09cec4cb943469dcd19065",-74,97552,"Agent voucher expense","TA","intrepidtours","V00003261","2018-12-07 08:37:08","voucher_expense"
"5c09ceb825b47c731f3fbf07",-74,97626,"Agent voucher expense","TA","intrepidtours","V00003260","2018-12-07 08:36:56","voucher_expense"
"5c09ceadcb943469dcd19063",-37,97700,"Agent voucher expense","TA","intrepidtours","V00003259","2018-12-07 08:36:45","voucher_expense"
"5c09ce9d25b47c731f3fbf05",-682,97737,"Agent voucher expense","TA","intrepidtours","V00003258","2018-12-07 08:36:29","voucher_expense"
"5c079ceccb943469dcd18993",-372,98419,"Agent voucher expense","TA","intrepidtours","V00003232","2018-12-05 16:39:56","voucher_expense"
"5c079cdf25b47c731f3fb7cd",-124,98791,"Agent voucher expense","TA","intrepidtours","V00003231","2018-12-05 16:39:43","voucher_expense"
"5c079ccacb943469dcd18990",-370,98915,"Agent voucher expense","TA","intrepidtours","V00003230","2018-12-05 16:39:22","voucher_expense"
"5c079cae25b47c731f3fb7c9",-259,99285,"Agent voucher expense","TA","intrepidtours","V00003229","2018-12-05 16:38:54","voucher_expense"
"5c072bc5cb943469dcd1879b",-124,99544,"Agent voucher expense","TA","intrepidtours","V00003205","2018-12-05 08:37:09","voucher_expense"
"5c072bb225b47c731f3fb51e",-310,99668,"Agent voucher expense","TA","intrepidtours","V00003204","2018-12-05 08:36:50","voucher_expense"
"5c072ba225b47c731f3fb51c",-124,99978,"Agent voucher expense","TA","intrepidtours","V00003203","2018-12-05 08:36:34","voucher_expense"
"5c072b93cb943469dcd18797",-370,100102,"Update agent voucher expense","TA","intrepidtours","V00003202","2018-12-05 08:36:19","voucher_expense"
"5c072b8925b47c731f3fb518",-296,100472,"Update agent voucher expense","TA","intrepidtours","V00003202","2018-12-05 08:36:09","voucher_expense"
"5c072b7925b47c731f3fb515",-222,100768,"Agent voucher expense","TA","intrepidtours","V00003202","2018-12-05 08:35:53","voucher_expense"
"5c072b6bcb943469dcd18792",-37,100990,"Agent voucher expense","TA","intrepidtours","V00003201","2018-12-05 08:35:39","voucher_expense"
"5c05dbe3cb943469dcd182dd",-682,101027,"Agent voucher expense","TA","intrepidtours","V00003175","2018-12-04 08:44:03","voucher_expense"
"5c05dbd825b47c731f3fad62",-434,101709,"Agent voucher expense","TA","intrepidtours","V00003174","2018-12-04 08:43:52","voucher_expense"
"5c05dbcb25b47c731f3fad60",-434,102143,"Agent voucher expense","TA","intrepidtours","V00003173","2018-12-04 08:43:39","voucher_expense"
"5c05dbbecb943469dcd182da",-62,102577,"Update agent voucher expense","TA","intrepidtours","V00003172","2018-12-04 08:43:26","voucher_expense"
"5c05dbb325b47c731f3fad5e",-62,102639,"Agent voucher expense","TA","intrepidtours","V00003172","2018-12-04 08:43:15","voucher_expense"
"5c05dba6cb943469dcd182d9",-74,102701,"Agent voucher expense","TA","intrepidtours","V00003171","2018-12-04 08:43:02","voucher_expense"
"5c05db9a25b47c731f3fad5c",-37,102775,"Agent voucher expense","TA","intrepidtours","V00003170","2018-12-04 08:42:50","voucher_expense"
"5c04a76591e6de138e184825",30000,102812,"Make a deposit","TA","intrepidtours","ANZ 197216 (03/12/18)","2018-12-03 10:47:49","deposit"
"5c048f9d0640335131f7cfa7",-434,72812,"Agent voucher expense","TA","intrepidtours","V00003142","2018-12-03 09:06:21","voucher_expense"
"5c048f880640335131f7cfa5",-310,73246,"Agent voucher expense","TA","intrepidtours","V00003141","2018-12-03 09:06:00","voucher_expense"
"5c048f7991e6de138e1845ee",-124,73556,"Agent voucher expense","TA","intrepidtours","V00003140","2018-12-03 09:05:45","voucher_expense"
"5c048f6b0640335131f7cfa3",-185,73680,"Agent voucher expense","TA","intrepidtours","V00003139","2018-12-03 09:05:31","voucher_expense"
"5c048f5b91e6de138e1845ec",-370,73865,"Agent voucher expense","TA","intrepidtours","V00003138","2018-12-03 09:05:15","voucher_expense"
"5c048f2c0640335131f7cf9d",-222,74235,"Agent voucher expense","TA","intrepidtours","V00003137","2018-12-03 09:04:28","voucher_expense"
"5c033ac191e6de138e184329",-124,74457,"Agent voucher expense","TA","intrepidtours","V00003117","2018-12-02 08:52:01","voucher_expense"
"5c033ab40640335131f7ccd1",-992,74581,"Agent voucher expense","TA","intrepidtours","V00003116","2018-12-02 08:51:48","voucher_expense"
"5c033a8e91e6de138e184326",-558,75573,"Agent voucher expense","TA","intrepidtours","V00003115","2018-12-02 08:51:10","voucher_expense"
"5c033a7e91e6de138e184324",-496,76131,"Agent voucher expense","TA","intrepidtours","V00003114","2018-12-02 08:50:54","voucher_expense"
